,locAbsJitter,std_delta_delta_log_energy,Ed2_1_coef,Ed2_2_coef,tqwt_energy_dec_28,tqwt_energy_dec_34,tqwt_TKEO_mean_dec_1,tqwt_TKEO_mean_dec_13,tqwt_TKEO_std_dec_1,tqwt_medianValue_dec_1,tqwt_medianValue_dec_2,tqwt_medianValue_dec_3,tqwt_medianValue_dec_4,tqwt_medianValue_dec_11,tqwt_meanValue_dec_1,tqwt_meanValue_dec_2,tqwt_meanValue_dec_3,tqwt_meanValue_dec_4,tqwt_meanValue_dec_5,tqwt_meanValue_dec_6,tqwt_meanValue_dec_7,tqwt_meanValue_dec_8,tqwt_meanValue_dec_9,tqwt_meanValue_dec_10,class
460,1.33e-05,0.012613,2.8e-09,3.07e-08,0.11352,7.45e-05,1.13e-06,0.0039655,5.4e-05,1.91e-07,-4.91e-07,-5.14e-07,3.57e-06,-4e-05,-1.11e-20,1.27e-21,9.18e-21,2.17e-20,2.4e-20,0.0,-3.91e-20,3.85e-20,5.99e-20,3.04e-21,0.0
461,1.23e-05,0.01011,3.92e-09,3.71e-08,0.060771,7.75e-05,2.66e-06,0.0018727,2.62e-05,-3.54e-07,7.49e-07,-3.65e-06,-4.39e-06,5.92e-05,7.43e-21,8.14e-21,6.97e-21,2.45e-21,1.93e-20,-3.35e-20,-1.83e-20,4.99e-20,2.33e-20,6.45e-20,0.0
462,3.16e-05,0.0088513,1.07e-08,7.46e-08,0.28835,4.52e-05,8.1e-07,0.00064174,5.22e-06,1.79e-06,-1.47e-06,1.28e-06,2.28e-07,4.06e-06,6.49e-22,-2.25e-21,-4.38e-21,9.23e-21,2.42e-21,3.89e-21,1.49e-20,2.77e-20,-5.18e-20,-4.06e-20,1.0
463,2.9e-05,0.0089551,5.16e-09,6.42e-08,0.25981,4.33e-05,6.6e-07,0.00090499,1.8e-06,-2.99e-06,1.06e-06,-2.8e-06,-6.18e-07,-3.77e-05,-2.07e-21,1.77e-21,1.52e-21,3.93e-21,-5.44e-21,-1.08e-20,4.4e-22,1.8e-21,-3.98e-20,-9.36e-21,1.0
464,5.24e-05,0.01073,1.48e-08,2.42e-07,0.34289,0.00012041,1.2e-05,0.00065649,7.45e-05,-1.11e-06,1.53e-06,1.78e-06,2.57e-06,1.12e-05,-1.22e-20,-1.02e-20,-2.23e-20,2.76e-20,6.48e-21,-7.93e-21,-5.39e-20,-4.95e-20,4.97e-20,-1.83e-20,1.0
465,2.41e-05,0.013934,1.18e-08,1.99e-07,0.31511,9.48e-05,7.29e-06,0.0011366,2.97e-05,1.48e-06,-2.75e-06,-7.12e-06,2.49e-07,-0.00011019,4.01e-21,-6.05e-21,-2.51e-21,-3.87e-21,-3.18e-21,1.63e-20,1e-20,-1.69e-20,4.59e-20,2.8e-20,1.0
466,3.03e-05,0.019413,1.82e-08,1.6e-07,0.13154,6.98e-05,1.24e-05,0.0028275,4.19e-05,-2.18e-07,-1.54e-06,1.04e-05,-3.39e-06,7.88e-05,6.34e-21,-2.99e-21,-7.5e-21,7.06e-21,-3.36e-21,-1.09e-20,2.78e-20,1.99e-20,3.27e-20,-5.21e-20,1.0
467,2.85e-05,0.0060511,2.35e-08,2.2e-07,0.068221,3.37e-05,1.28e-05,0.0041977,0.00017615,1.38e-06,-4.51e-06,-9.96e-06,-1.29e-06,2.49e-05,-2.41e-20,7.65e-21,1.48e-20,-1.2e-20,3.23e-20,-3.73e-20,3.28e-20,-4.48e-20,7.81e-20,-9.5e-20,1.0
468,1.73e-06,0.01505,0.001514,0.0010342,0.00073672,0.0025253,9.51e-07,0.0050413,4.33e-06,2.53e-07,3.21e-08,-6.59e-06,3.47e-06,5.19e-05,1.21e-21,1.95e-21,4.49e-21,6.59e-21,2.21e-20,-7.39e-21,-2.58e-20,1.78e-20,3.59e-20,9.13e-21,0.0
469,3.74e-06,0.014403,0.00073017,0.0013356,0.0056287,0.035171,4.72e-07,0.00225,2.02e-06,-8.31e-07,1.19e-07,4.43e-06,6.17e-06,-4.15e-05,-1.17e-21,-1.76e-21,-1.69e-21,-3.77e-21,3.21e-21,7.84e-21,3.7e-21,-4.42e-20,-2.51e-20,-2.22e-19,0.0
470,2.16e-05,0.029846,0.0060892,0.0083784,0.0077285,0.017374,1.14e-06,0.01072,2.43e-06,1.61e-06,-2.64e-06,5.76e-07,2.95e-06,4.33e-05,-1.53e-21,-1.91e-21,2.23e-21,-1.42e-20,1.67e-20,-1.84e-22,5.2e-21,4.99e-20,1.06e-19,-9.13e-21,0.0
471,2.7e-05,0.014167,3.06e-09,4.74e-08,5.04e-05,3.09e-06,2.12e-07,0.00093929,5.89e-07,-1.02e-06,-8.61e-08,1.4e-19,-1.07e-06,1.55e-05,1.67e-21,2.06e-21,9.13e-22,-1.36e-21,1.45e-22,-2.39e-22,7.55e-21,3.93e-21,8.47e-21,1.16e-21,0.0
472,3.32e-05,0.015938,5.51e-09,7.21e-08,6.27e-05,6.7e-06,1.63e-07,0.00038412,4.52e-06,1.9e-09,-1.65e-07,-3.64e-20,6.11e-07,-4.4e-06,-8.08e-21,-9.03e-21,1.47e-21,-2.06e-21,-1.22e-22,-5.58e-21,-1.3e-20,4.02e-21,-7.1e-21,1.04e-20,0.0
473,2.91e-05,0.011309,4.7e-09,5.29e-08,2.96e-05,2.79e-06,2.71e-07,0.00043717,3.72e-07,7.04e-08,-3.15e-07,4.86e-20,1.1e-06,2.62e-05,2.66e-22,5.4e-22,-6e-22,-3.7e-22,3.48e-22,-1.38e-22,2.15e-22,-7.74e-21,-2.47e-21,4.21e-21,0.0
474,2.1e-05,0.013515,5.26e-05,0.00016772,0.00010611,1.58e-05,3.68e-06,0.012963,2.98e-05,-3.16e-06,-3.35e-06,-3.03e-06,8.1e-06,2.09e-05,-2.24e-21,1.95e-21,3.44e-21,-7.85e-21,8.56e-22,1.35e-20,-9.34e-21,-2.11e-20,2.08e-20,8.52e-21,1.0
475,8.57e-06,0.0095652,1.26e-08,2.02e-07,4.78e-05,2.39e-05,1.94e-06,0.017224,1.7e-05,-1.75e-06,1.22e-06,2.53e-08,-1.59e-06,-3.09e-05,1.24e-21,7.08e-22,7.43e-21,-3.62e-21,2.54e-20,-3.08e-21,4.76e-21,-4.86e-21,-2.54e-22,2.07e-20,1.0
476,8.39e-06,0.008241,2.36e-08,1.26e-07,8.12e-06,2.36e-05,2.08e-06,0.0041254,6.04e-06,-9.82e-07,1.14e-06,-1.37e-06,5.08e-06,5.85e-05,-4.43e-22,3.54e-22,-7.01e-22,6.47e-21,-6.12e-22,7.49e-21,-3e-21,-2.02e-20,-6.98e-21,-4.87e-21,1.0
477,1.25e-05,0.014766,1.63e-08,1.41e-07,0.0026525,4.69e-05,1.2e-10,1.99e-07,1.05e-08,2.11e-08,-1.22e-08,-7.59e-22,2.73e-08,3.78e-07,5.31e-22,-1.44e-23,-4.38e-23,-1.27e-23,0.0,2.34e-22,-1.18e-22,-3.17e-22,-5.31e-22,-3.14e-22,1.0
478,9.55e-06,0.029624,2.27e-08,3.23e-07,0.0010448,1.82e-05,2.5e-10,4.45e-07,3.15e-08,1.47e-08,2.04e-08,-2.75e-21,-3.95e-08,-9.68e-08,-4.09e-22,-7.08e-23,-7.04e-23,2.87e-22,1.15e-23,-1.06e-22,-1.38e-22,1.39e-22,-5.23e-22,-6.47e-22,1.0
479,5.56e-06,0.011818,1.45e-08,1.23e-07,0.00049459,9.39e-06,1.25e-09,2.31e-06,1.95e-07,-4.67e-08,-1.75e-08,3.79e-22,-9.39e-09,1.05e-06,-7.97e-22,-2.57e-22,1.06e-22,-1e-21,2.29e-23,4.59e-22,1.96e-21,1.37e-21,9.51e-22,-2.97e-21,1.0
480,8.42e-06,0.006256,1e-08,6.18e-08,0.025087,0.00014577,8.92e-06,0.001149,1.83e-05,-7.48e-07,1.41e-05,-6.47e-06,-1.33e-05,2.37e-05,1.04e-20,-8.85e-22,6.71e-21,4.69e-21,1.27e-20,-1.66e-20,2.96e-20,4.08e-20,1.47e-20,-1.22e-21,1.0
481,4.63e-06,0.0063784,3.56e-09,2.49e-08,0.0092151,4.94e-05,4.02e-06,0.0023639,3.66e-05,-4.36e-07,-7.75e-06,1.63e-06,-6.44e-06,3.21e-06,-5.9e-22,-5.31e-22,-5.23e-21,1.22e-21,-1.09e-20,-7.19e-21,5.29e-21,-4.23e-21,-2.89e-20,-1.01e-19,1.0
482,5.71e-06,0.0084326,4.32e-09,5.51e-08,0.0019078,0.00019493,5.81e-06,0.0033861,1.99e-05,-3.17e-06,3.96e-06,6.45e-06,-1.05e-05,-2.02e-06,8.26e-22,-3.19e-21,-5.63e-21,3.57e-22,4.28e-21,2.86e-20,-3.8e-20,-1.8e-20,-4.57e-21,-2.34e-20,1.0
483,1.64e-05,0.018754,2.21e-08,1.72e-07,0.00051586,0.0002158,7.02e-06,0.0012896,1.63e-05,-3.33e-06,-4.35e-06,6.01e-06,-1.57e-05,-2.04e-05,-1e-21,-4.6e-21,4.42e-21,-1.84e-21,-4.68e-21,8.44e-21,5.9e-21,7.4e-21,6.09e-21,-4.26e-21,1.0
484,1.28e-05,0.01089,1.71e-08,9.51e-08,6.23e-05,1.22e-05,3.32e-06,0.0044998,1.31e-05,-3e-06,4.21e-06,-1.16e-05,-2.94e-05,-9.54e-05,-3.95e-21,-4.64e-21,6.71e-21,4.51e-21,6.97e-21,-2.13e-20,8.28e-21,-1.67e-20,-2.49e-20,3.03e-20,1.0
485,9.71e-06,0.0095838,7.62e-09,4.8e-08,0.00016988,1.41e-05,4.51e-06,0.0014222,6.7e-05,-5.08e-07,-4.19e-08,-8.6e-06,1.48e-05,-8.41e-05,1.64e-20,-7.79e-21,-8.33e-21,9.58e-21,5.87e-21,-4.67e-20,1.02e-20,7.19e-21,-2.74e-20,3.65e-20,1.0
486,9.74e-06,0.014075,1.12e-07,4.08e-07,0.00051435,3.66e-05,1.84e-05,0.00011278,3.7e-05,-4.9e-07,-7.72e-08,1.04e-06,-3.48e-06,-5.06e-06,1.07e-21,-9.74e-23,-1.12e-21,6.37e-22,1.22e-20,-5.87e-21,1.81e-21,-5.6e-21,2.16e-20,4.41e-21,1.0
487,4.46e-06,0.016986,6.14e-08,2.44e-07,7.28e-05,5.06e-06,3.34e-05,0.0006818,7.33e-05,-3.03e-07,1.76e-06,1.79e-07,2.23e-06,1.35e-05,-4.54e-21,2.35e-21,-3.21e-21,4.33e-22,5.81e-22,-1.91e-21,-9.16e-21,4.23e-22,-1.01e-20,-1.86e-20,1.0
488,5.18e-06,0.0085375,3.9e-08,1.63e-07,0.00017974,2.05e-05,2.44e-05,0.00036802,5.16e-05,2.67e-07,-9.49e-07,-3.17e-07,-1.77e-06,2.16e-05,3.64e-21,4.91e-22,1.9e-21,-8.08e-22,-6.05e-21,-2.54e-21,2.87e-21,-3.42e-21,5.93e-22,1.27e-20,1.0
489,9.04e-06,0.0043692,1.45e-08,9.85e-08,0.00018496,3.16e-05,7.24e-06,0.0030974,2.61e-05,6.82e-07,-4.21e-06,9.18e-06,1.49e-05,3.75e-05,2.07e-22,-1.2e-21,-1.1e-21,3.31e-21,-7.71e-21,1.38e-20,3.95e-20,-7.4e-21,2.54e-20,-1.64e-20,0.0
490,8.93e-06,0.0050809,1.72e-08,1.13e-07,8.53e-05,8.51e-05,6.17e-06,0.00083134,3.53e-05,-6.85e-07,-6.7e-07,3.47e-06,-4.8e-06,3.42e-05,-2.28e-20,6.83e-21,7.73e-21,-1.44e-20,-7.46e-21,6.2e-20,6.61e-20,2.75e-20,-1.5e-20,-8.07e-21,0.0
491,9.24e-06,0.003936,5.3e-09,8.79e-08,7.5e-05,9.18e-05,3.74e-06,0.0013641,1.25e-05,-1.39e-06,-2e-06,7.3e-06,2.02e-05,-6.62e-05,1.04e-20,-6.02e-22,-1.95e-21,5.7e-21,5.12e-21,1.76e-20,1.32e-21,5.5e-21,-5.07e-21,2.37e-20,0.0
492,1.56e-05,0.0091715,8.19e-09,6.91e-08,0.023852,1.04e-05,2.67e-07,0.0014364,4.12e-07,7.77e-07,4.6e-07,-1.58e-19,4.24e-07,0.00012334,1.55e-22,1.64e-22,9.91e-22,-2.01e-22,2.89e-22,3.18e-21,-4.05e-21,1.86e-20,-2.52e-20,-9.36e-21,1.0
493,1.43e-05,0.012531,7.21e-09,5.98e-08,0.019345,1.28e-06,5.78e-07,0.0012867,2.11e-06,2.01e-07,-3.74e-08,-4.86e-20,1.35e-06,-5.95e-05,2.95e-21,-7.43e-22,-1.91e-22,1.53e-22,-2.75e-22,8.63e-21,2.82e-21,-7.82e-21,-1.99e-20,1.14e-20,1.0
494,2.39e-05,0.013664,2.68e-05,7.29e-05,0.021396,7.94e-07,2.63e-07,0.00060919,4.76e-07,1.41e-07,4.32e-07,-3.35e-19,-1.86e-06,8.49e-06,1.7e-22,1.09e-21,-2.3e-22,-8e-22,3.92e-22,-1.68e-21,3.6e-21,4.12e-21,6.63e-21,1.81e-20,1.0
495,5.35e-06,0.015872,2.8e-09,1.02e-08,6.9e-05,0.00021275,1.2e-06,0.00065139,8.93e-06,1.38e-06,-3.58e-06,-4.56e-06,6.79e-06,1.92e-05,-7.17e-21,-5.1e-21,-3.91e-21,-2.04e-22,-2.63e-21,-3.52e-21,2.82e-21,-1.48e-21,1.47e-20,-4.17e-20,1.0
496,6.01e-06,0.0071506,2.18e-08,6.37e-08,3.12e-05,7.06e-06,1.1e-06,0.00055328,1.55e-05,-1.33e-06,7.26e-07,1.42e-06,-4.1e-06,-9.15e-05,2.12e-21,0.0,6.8e-22,6.12e-22,1.05e-20,-5.87e-21,-2.82e-21,-2.77e-20,1.47e-20,-1.28e-20,1.0
497,5.56e-06,0.00656,1.72e-08,4.78e-08,7.83e-06,1.26e-06,6.37e-07,0.00048514,1.33e-05,-7.77e-07,3.07e-06,-6.55e-07,-1.99e-06,-1.54e-05,-7.73e-21,-4e-21,-1.68e-21,4.08e-22,-5.02e-21,-4.4e-22,-3.48e-21,4.84e-20,-3.39e-20,5.33e-21,1.0
498,7.2e-06,0.0091621,5.26e-09,4.16e-08,0.00018872,2.18e-05,3.48e-06,0.0026988,9.01e-06,-3.87e-07,1.01e-06,-6.22e-07,-3.1e-06,7.3e-05,-1.93e-21,-4.17e-21,-7.54e-21,-2.36e-21,-5.74e-21,1.73e-21,9.69e-22,3.49e-21,-3.46e-21,-2.18e-20,1.0
499,8.08e-06,0.014415,5.59e-09,4.1e-08,9.61e-05,3.13e-06,2.57e-06,0.0016581,7.1e-06,6.54e-07,2.41e-06,1.86e-06,-1.75e-06,-1.42e-06,-2.95e-22,-1.23e-21,6.61e-21,-5.86e-21,2.67e-21,7.97e-21,2.42e-22,5.79e-21,-4.3e-20,1.36e-20,1.0
500,8.03e-06,0.012457,9.54e-09,7.27e-08,0.00010748,9.29e-06,4.49e-06,0.0025448,1.26e-05,-1.85e-06,-9.8e-07,3.73e-06,3.23e-06,-4.58e-05,-4.13e-22,2.14e-21,5.91e-21,-2.42e-21,3.61e-21,6.15e-21,3.7e-21,1.18e-20,1.37e-20,3.97e-20,1.0
501,7.58e-06,0.011296,4.63e-09,4.09e-08,0.0096593,1.08e-05,5.24e-07,0.00027697,4.42e-06,9e-07,9.33e-07,6.1e-20,1.43e-06,-6.81e-07,-2.95e-22,5.98e-21,-9.56e-22,4.59e-22,9.18e-23,6.39e-21,-1.4e-20,-1.48e-20,4.44e-21,-2.44e-21,1.0
502,9.79e-06,0.013313,3.12e-09,1.89e-08,0.014912,1.39e-05,3.48e-07,0.0011776,7.16e-06,-1.2e-06,4.16e-07,-4.86e-20,-1.13e-09,2.09e-05,-2.83e-21,-4.25e-21,2.76e-21,-2.4e-21,6.12e-23,5.51e-21,-2.53e-20,5.29e-21,7.86e-21,-2.36e-20,1.0
503,8.81e-06,0.011139,5.24e-09,4.46e-08,0.017895,7.26e-07,5.82e-07,0.0007453,1.51e-06,-3.26e-07,3.61e-07,2.43e-19,2.49e-06,-2.97e-05,-9.74e-22,-1.77e-23,1.74e-21,7.77e-22,1.04e-21,-2.44e-21,1.06e-21,8.91e-21,-2.54e-22,2.66e-21,1.0
504,4.79e-05,0.012813,8.46e-05,0.00015004,0.00025396,2.27e-05,2.21e-06,0.00029289,5.26e-06,-2.42e-07,4.27e-06,-1.21e-19,2.83e-06,1.38e-05,-5.78e-21,-1.56e-21,-1.27e-22,-7.01e-21,6.12e-23,-4.04e-21,3.08e-21,-1.48e-21,-4.69e-21,5.78e-21,1.0
505,7.93e-05,0.019155,0.00017105,0.00016195,0.00075904,3.5e-05,2.16e-06,0.0001615,4.04e-06,-4.23e-06,1.9e-06,-1.8e-18,-2e-06,4.81e-06,3.54e-22,-3.43e-21,4.78e-21,-6.88e-22,-3.06e-22,-6.35e-21,8.28e-21,-5.81e-21,-3.93e-21,-1.22e-21,1.0
506,8.94e-05,0.019387,0.00056877,0.0011992,0.00014094,9.99e-07,1.09e-06,0.0001979,3.85e-06,-3.07e-07,-5.78e-06,6.8e-19,-2.95e-06,1.03e-05,-1.12e-21,3.72e-21,-6.16e-22,-4.23e-21,-3.36e-22,7.08e-21,-6.43e-21,-2.54e-21,5.96e-21,-5.48e-21,1.0
507,1.54e-05,0.020326,0.0017082,0.001009,0.20328,6.27e-06,5.63e-07,6.49e-05,1.75e-05,-1.42e-07,7.52e-07,-1.98e-06,2.77e-06,-1.08e-05,-3.6e-21,6.09e-21,-9.05e-21,-3.26e-21,5.02e-21,5.87e-21,0.0,-8.88e-21,-2.36e-20,1.22e-21,1.0
508,1.81e-05,0.021204,4.72e-08,2.23e-07,0.0010025,1.59e-06,1.62e-05,0.0002425,7.37e-05,-1.59e-08,1.43e-06,1.83e-07,1.24e-06,5.07e-05,1.65e-21,1.56e-21,-7.31e-21,1.78e-20,-6.12e-21,-2.29e-20,-1.83e-20,1.1e-20,-5.28e-20,-7.92e-21,1.0
509,2.84e-05,0.019749,0.0074852,0.0040529,0.12367,8.12e-05,1.05e-06,1.5e-05,5.41e-06,-1.29e-08,1.53e-07,1.56e-07,-1.96e-07,-2.5e-06,1.21e-21,-7.79e-22,-2.12e-23,1.35e-21,-2.14e-21,3.58e-21,-3.52e-22,3.96e-22,5.58e-21,1.26e-20,1.0
510,7.76e-06,0.0084112,1.03e-08,9.01e-08,3.54e-05,1.85e-05,7.17e-05,0.02026,0.00013106,-2.54e-06,-1.33e-06,-8.06e-07,-6.05e-07,-0.00011068,1.39e-20,-4.21e-21,1.47e-21,2.67e-21,-9.71e-22,-1.56e-22,1.89e-20,-1.47e-20,6.41e-21,4.95e-20,1.0
511,4.49e-05,0.014528,3.59e-08,2.58e-07,9.5e-05,2.49e-05,7.04e-05,0.012185,0.00017562,6.19e-07,-1.63e-06,-5.48e-08,1.61e-07,-5.72e-05,-1.33e-21,-3.08e-21,-3.53e-21,2.85e-21,-6.24e-21,-5.43e-21,1.2e-20,3.03e-20,-8.42e-20,3.62e-20,1.0
512,1.39e-05,0.010365,1.21e-08,2.12e-07,3.72e-05,5.68e-06,6.1e-05,0.033121,0.00014276,8.34e-06,1.43e-07,7.98e-07,2.07e-06,0.00015245,-2.39e-21,-4.51e-21,-2e-21,1.02e-22,-1.04e-21,-6.02e-21,1.13e-19,-1.97e-20,5.45e-20,2.74e-21,1.0
513,5.86e-06,0.030129,1.11e-08,5.65e-08,0.00023484,6.47e-06,1.11e-10,1.09e-05,9e-09,-1.81e-08,1.36e-08,1.61e-21,1.72e-08,7.93e-07,-3.87e-22,9.63e-23,5.97e-23,1.93e-22,-3.82e-24,-1.4e-22,3.47e-22,1.32e-23,-4.12e-22,-1.22e-21,1.0
514,5.44e-06,0.028994,1.78e-08,7.01e-08,0.00029946,9.66e-06,1.46e-10,8.81e-06,1.47e-08,-1.82e-09,-1.77e-08,1.9e-22,9.7e-09,-5.92e-07,-1.29e-22,-2.35e-22,2.79e-23,4.62e-22,-5.74e-24,6.19e-22,-1.05e-22,3.9e-22,-1.3e-21,-1.33e-22,1.0
515,6.54e-06,0.030588,2.24e-08,1.01e-07,0.00047087,1.64e-05,2.88e-10,4.42e-06,3.79e-08,6.3e-09,-8.11e-09,5.69e-22,-1.61e-08,-2.56e-07,1.33e-22,1.28e-22,-2.66e-23,-2.39e-22,-1.53e-23,-8.03e-22,-2.1e-21,-3.17e-22,9.51e-23,1.37e-21,1.0
516,1.44e-05,0.017534,8.04e-08,1.9e-07,4.37e-06,7.5e-07,2.5e-06,0.017834,2.05e-05,-1.26e-06,2.47e-06,-3.33e-06,1.64e-06,-0.00025002,1e-21,-2.62e-21,-7.69e-21,-2.85e-21,2.57e-21,1.45e-20,-1.64e-20,-3.62e-20,-1.47e-20,3.17e-20,1.0
517,5.43e-05,0.044607,1.88e-07,6.1e-07,9.38e-06,6.06e-07,5.99e-06,0.028619,4.82e-05,3.75e-07,2.31e-06,4.78e-06,-5.34e-07,-0.00030685,-9.79e-21,-2.83e-22,1.42e-20,-5.1e-22,1.33e-20,-9.84e-21,-5.99e-20,-5.79e-20,-1.29e-20,-1.52e-20,1.0
518,4.17e-06,0.0072321,5.02e-09,6.12e-08,3.16e-06,1.99e-06,1.89e-06,0.051342,4.51e-06,-1.97e-06,-1.03e-06,-6.66e-06,4.78e-06,-0.00010601,1.6e-21,2.81e-21,-4.04e-22,2.09e-21,7.04e-22,9.1e-21,-2.42e-20,-1.13e-20,3.22e-20,3.32e-20,1.0
519,5.36e-06,0.0078168,8.43e-09,5.18e-08,0.00010366,7.94e-05,2.36e-06,0.013455,6.91e-06,2.46e-07,1.7e-06,-2.35e-06,1.51e-06,-0.00030051,9.59e-22,-3.82e-21,-1.31e-21,-5.54e-21,7.49e-21,4.18e-21,-7.67e-20,-2.07e-20,9.01e-21,7.61e-20,0.0
520,3.87e-06,0.0040508,4.31e-09,3.83e-08,0.00012177,0.00053947,1.26e-06,0.010312,3.1e-05,1.12e-06,-4.06e-06,-1.72e-06,-1.78e-06,-4.76e-05,-5.9e-21,-9.2e-22,3.82e-21,9.43e-21,-1.3e-20,-2.79e-21,-6.34e-21,1.99e-20,-2.64e-20,-1.67e-20,0.0
521,4.87e-06,0.0078423,6.54e-09,5.48e-08,0.00018738,0.0011968,2.77e-06,0.016836,7.47e-06,-3.35e-07,1.04e-07,2.84e-06,2.4e-06,0.00019419,2.21e-22,2.06e-21,-1.03e-21,3.41e-21,2.1e-21,-6.2e-21,-3e-21,-9.18e-20,6.72e-20,-5.37e-20,0.0
522,1.1e-05,0.020178,1.08e-08,9.41e-08,0.00010097,1.9e-06,8.4e-05,0.015221,0.00025881,2.41e-06,-2.14e-06,1.67e-05,9.07e-06,0.000157,-1.83e-20,-7.86e-21,-2.91e-20,-3.2e-20,5.14e-20,3.7e-20,2.64e-20,3.34e-20,-7.31e-20,-1.7e-20,1.0
523,9.64e-06,0.032083,4.21e-05,4.12e-05,3.88e-05,2.38e-06,4.99e-05,0.0093689,0.00016062,6.6e-06,-2.82e-06,2.68e-05,1.76e-06,5.99e-05,-1.75e-20,-1.74e-20,-1.01e-20,3.77e-20,-1.57e-20,-5.61e-20,6.34e-21,-4.19e-20,-1.22e-20,-8.52e-21,1.0
524,1.06e-05,0.019681,3.34e-09,4.91e-08,0.00043111,2.12e-06,1.04e-05,0.0022424,2.94e-05,2.08e-06,-2.82e-06,1.14e-06,2.42e-05,-3.12e-05,6.37e-21,1.63e-21,2.32e-21,3.31e-22,-1.73e-20,-4.96e-21,1.33e-20,1.08e-20,-4.31e-21,-4.87e-21,1.0
525,1.89e-06,0.0087658,2.65e-09,2.89e-08,2.02e-05,4.91e-07,6.12e-07,0.02617,7.77e-06,-2.23e-06,-5.96e-08,2.06e-19,3.01e-06,5.33e-05,2.48e-21,7.86e-21,1.36e-21,-1.99e-21,-9.18e-22,8.08e-21,0.0,-1.75e-20,-7.61e-21,3.93e-20,1.0
526,8.99e-06,0.012451,1.11e-08,7.03e-08,6.04e-05,1.14e-06,3.88e-07,0.01231,1.83e-06,-1.09e-06,2.5e-07,2.43e-19,-3.2e-06,-3.3e-05,6.79e-22,5.95e-21,1.03e-21,-1.24e-21,-4.44e-22,9.91e-22,3.17e-21,7.56e-21,-1.69e-20,1.38e-20,1.0
527,2.47e-06,0.010212,1.45e-08,6.89e-08,3.23e-05,6.9e-07,1.27e-06,0.090898,7.47e-05,1.7e-07,-1.63e-06,-9.71e-20,-3.37e-06,-8.08e-05,7.08e-22,1.37e-20,7.39e-21,6.12e-21,7.34e-22,-5.87e-22,-5.18e-20,9.05e-20,1.2e-19,-2.72e-19,1.0
528,5.26e-06,0.0070063,7.22e-09,5.3e-08,5.74e-05,1.37e-05,1.12e-06,0.016553,6.38e-05,-2.06e-06,3.6e-06,-2.49e-06,-1.78e-06,-0.00042385,-1.33e-20,-1.56e-21,1.06e-20,-8.87e-21,1.39e-20,2.42e-20,5.25e-20,5.29e-20,-4.87e-20,-5.6e-20,1.0
529,5.5e-06,0.0078124,1.72e-08,5.21e-08,8.97e-05,2.6e-05,9.92e-07,0.016589,2.32e-05,1.86e-06,4.19e-06,-1.36e-06,1.11e-06,0.00036523,-4.43e-21,3.93e-21,1.03e-20,1.04e-20,1.1e-21,8.81e-22,-1.34e-20,8.46e-22,-4.06e-21,-7.79e-20,1.0
530,6.16e-06,0.0089131,1.42e-08,5.5e-08,0.00013177,2.77e-05,5.73e-07,0.012992,5.62e-06,-4.55e-06,-8.96e-07,3.48e-07,7.65e-07,-0.00015324,-2.57e-21,6.9e-22,1.93e-21,7.39e-21,-2.51e-21,-7.34e-21,8.81e-21,1.46e-20,3.04e-20,-1.52e-22,1.0
531,2.64e-05,0.0098405,0.00015358,0.00028732,0.11112,0.00050275,5.94e-05,0.0028016,0.00014008,7.83e-06,2.57e-06,-3.74e-06,-9.27e-07,-4.3e-05,-4.66e-21,2.05e-20,1.44e-21,3.16e-21,-1.9e-20,2.25e-20,1.05e-20,-2.85e-21,2.82e-20,-8.4e-20,1.0
532,4.56e-06,0.0049904,1.47e-08,8.64e-08,0.052604,0.00037371,4.54e-06,0.00094462,1.12e-05,-4.65e-06,8.53e-06,-2.39e-06,-3.3e-06,-3.62e-05,4.96e-21,-6.73e-22,-8.12e-22,-2.52e-21,-7.86e-21,2.19e-20,5.66e-20,-3.86e-20,3.17e-22,-3.09e-20,1.0
533,3.82e-06,0.0051144,5.14e-09,1.86e-08,0.036677,0.00028647,6.79e-06,0.0006112,2.38e-05,3.27e-07,-1.68e-06,-1.06e-06,-3.62e-06,1.84e-06,5.19e-21,-4.85e-21,5.01e-21,-3.01e-21,5.75e-21,4.85e-21,1.49e-20,9.2e-21,5.53e-20,-2.62e-20,1.0
534,1.14e-06,0.004335,1.52e-07,2.64e-07,8.77e-07,4.82e-07,2.68e-07,0.067358,1.5e-06,1.85e-07,-1.27e-06,8.65e-07,-6.09e-06,-0.0011486,-1.36e-21,-7.43e-22,5.31e-23,1.95e-21,-1.67e-21,-3.85e-22,1.67e-21,6.12e-21,-6.41e-21,-2.98e-20,0.0
535,1.91e-05,0.017534,1.7e-06,1.71e-06,3.37e-05,3.19e-06,6.49e-07,0.037087,1.66e-05,-4.59e-07,-1.19e-07,1.68e-06,-1.92e-07,-0.00031459,-2.68e-21,-9.81e-21,2.55e-22,-5.63e-21,-6.88e-21,-1.18e-20,-1.1e-20,-1.34e-20,5.24e-20,9.13e-22,0.0
536,3.59e-05,0.011001,4.22e-05,0.00017686,5.75e-06,8.01e-07,1.85e-07,0.034623,3.72e-06,4.44e-07,-2.67e-07,-7.02e-07,-4.35e-06,0.00054493,-1.39e-21,-3.45e-21,-3.84e-21,4.84e-22,-2.45e-22,-8.59e-21,-1.94e-21,-8.56e-21,6.14e-20,5.45e-20,0.0
